"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"DFSRs (3040,D,50) \\.\C:\System Volume Information\DFSR\database_58FA_778B_FA77_63E2\dfsr.db: The database engine attached a database (1, \\.\C:\System Volume Information\DFSR\database_58FA_778B_FA77_63E2\dfsr.db). (Time=0 seconds) 
 
Saved Cache: 0 0 
Additional Data: lgposAttach = 0000000C:012D:0268 
 
Internal Timing Sequence: 
[1] 0.000002 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.000815 -0.000456 (1) WT +J(0) +M(C:0K, Fs:19, WS:12K # 0K, PF:8K # 0K, P:8K)
[3] 0.010176 -0.002461 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:30, WS:104K # 0K, PF:144K # 0K, P:144K)
[4] 0.000850 +J(0)
[5] -
[6] -
[7] -
[8] 0.001152 -0.000917 (2) CM -0.000550 (2) WT +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:0/0) +M(C:-8K, Fs:68, WS:264K # 0K, PF:120K # 0K, P:120K)
[9] 0.001454 -0.001257 (2) CM -0.001115 (2) WT +J(CM:2, PgRf:23, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:-12K, Fs:21, WS:72K # 0K, PF:188K # 0K, P:188K)
[10] 0.000563 -0.000489 (1) CM -0.000346 (1) WT +J(CM:1, PgRf:40, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:-4K, Fs:4, WS:12K # 0K, PF:60K # 0K, P:60K)
[11] 0.000010 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[12] 0.000018 +J(CM:0, PgRf:36, Rd:0/0, Dy:0/0, Lg:0/0)
[13] 0.0 +J(0)
[14] 0.000001 +J(0)
[15] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).","326",,"0","4","1",,"36028797018963968","1008","ESENT",,"Application",,,"ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:22:37 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","General","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DFSRs (3040,D,0) \\.\C:\System Volume Information\DFSR\database_58FA_778B_FA77_63E2\dfsr.db: The database engine started a new instance (0). (Time=0 seconds) 
 
Additional Data:
  
 
Internal Timing Sequence: 
[1] 0.003837 +J(0) +M(C:0K, Fs:277, WS:1080K # 1080K, PF:6468K # 6356K, P:6468K)
[2] 0.000152 +J(0) +M(C:16K, Fs:104, WS:408K # 408K, PF:340K # 340K, P:340K)
[3] 0.000011 +J(0) +M(C:0K, Fs:5, WS:16K # 16K, PF:68K # 68K, P:68K)
[4] 0.000085 +J(0) +M(C:2032K, Fs:37, WS:144K # 144K, PF:2432K # 2432K, P:2432K)
[5] 0.000272 +J(0) +M(C:0K, Fs:9, WS:36K # 36K, PF:24K # 24K, P:24K)
[6] 0.001937 +J(0) +M(C:0K, Fs:16, WS:64K # 64K, PF:12K # 12K, P:12K)
[7] 0.022242 -0.013415 (21) WT +J(0) +M(C:0K, Fs:1303, WS:5204K # 5204K, PF:5128K # 5128K, P:5128K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.026180 -0.014721 (22) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:9, WS:-5096K # 16K, PF:-5120K # 16K, P:-5120K)
[14] 0.000016 +J(0) +M(C:0K, Fs:2, WS:8K # 0K, PF:4K # 0K, P:4K)
[15] 0.000055 +J(0) +M(C:0K, Fs:64, WS:256K # 0K, PF:64K # 0K, P:64K)
[16] 0.000575 -0.000326 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).","105",,"0","4","1",,"36028797018963968","1007","ESENT",,"Application",,,"ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:22:37 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","General","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DFSRs (3040,P,98) \\.\C:\System Volume Information\DFSR\database_58FA_778B_FA77_63E2\dfsr.db: The database engine (10.00.17763.0000) is starting a new instance (0).","102",,"0","4","1",,"36028797018963968","1006","ESENT",,"Application",,,"ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:22:37 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","General","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.","1000","0",,"4","0","0","-9223372036854775808","1005","Microsoft-Windows-LoadPerf","122ee297-bb47-41ae-b265-1ca8d1886d40","Application","4072","5592","ServerDC2.ad.jasonsexperiments.com","S-1-5-18","5/24/2025 11:21:32 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.","1001","0",,"4","0","0","-9223372036854775808","1004","Microsoft-Windows-LoadPerf","122ee297-bb47-41ae-b265-1ca8d1886d40","Application","4072","5592","ServerDC2.ad.jasonsexperiments.com","S-1-5-18","5/24/2025 11:21:32 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Successfully scheduled Software Protection service for re-start at 2025-05-25T16:19:22Z. Reason: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","1003","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:21:22 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"1155",,"32775","2","0",,"36028797018963968","1002","Firefox Default Browser Agent",,"Application",,,"ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:21:09 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Offline downlevel migration succeeded.","16394","0","49152","4","0","0","36028797018963968","1001","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:20:52 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Successfully scheduled Software Protection service for re-start at 2025-05-25T16:19:43Z. Reason: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","1000","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:20:43 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"License Activation (slui.exe) failed with the following error code:
hr=0x80004005
Command-line arguments:
RuleId=eeba1977-569e-4571-b639-7623d8bfecc0;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=de32eafd-aaee-4662-9444-c1befb41bde2;NotificationInterval=1440;Trigger=UserLogon;SessionId=1","8198","0","49152","2","0","0","36028797018963968","999","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:20:13 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 22105925-48c3-4ff4-a294-f654bb27e390, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 281c216a-5957-439b-adf2-aff4098a2bdd, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 2e7a9ad1-a849-4b56-babe-17d5a29fe4b4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 3c006fa7-3b03-45a4-93da-63ddc1bdce11, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
5: 4285bbda-6219-4c1a-98e9-859e60d669fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 44a5b4c3-e4b1-483b-81e8-0f78f4d98283, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 661f7658-7035-4b4c-9f35-010682943ec2, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 6bad0243-1c35-46b2-b8e6-7a853e37413f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 82fcf64d-f9dd-4411-9c79-f2eed16d4eb8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 84e331f6-4279-48c4-ab10-b75139181351, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 8ea56c31-fe6e-4d56-9d17-8dc1ab35dd8b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 92114319-12ea-4bca-9d63-8740de9feff3, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
13: 9db83b52-9904-4326-8957-ebe6feedf37c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: c2d23e1f-ee3e-4533-9094-e6dc0b8aa049, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: d07edbd8-02cb-49b1-8358-f2de7afd8a4d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: de32eafd-aaee-4662-9444-c1befb41bde2, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
17: e73aabfa-12bc-4705-b551-2dd076bebc7d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
18: e936f630-5125-4a39-b1de-544d6c036491, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
19: fd946594-6f0d-4c5c-9bf7-f5f628ecd0b9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","1003","0","16384","4","0","0","36028797018963968","998","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:20:13 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Offline downlevel migration succeeded.","16394","0","49152","4","0","0","36028797018963968","997","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:20:13 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.","6000","0","32768","4","0","0","36028797018963968","996","Microsoft-Windows-Winlogon","dbe9b383-7cf3-4331-91cc-a3cb16a3b538","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:20:12 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.","6003","0","32768","4","0","0","36028797018963968","995","Microsoft-Windows-Winlogon","dbe9b383-7cf3-4331-91cc-a3cb16a3b538","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:20:11 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Software Protection service has stopped.
","903","0","16384","0","0","0","36028797018963968","994","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:19:53 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Successfully scheduled Software Protection service for re-start at 2025-05-25T15:53:53Z. Reason: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","993","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:19:53 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Software Protection service has started.
10.0.17763.7309","902","0","16384","0","0","0","36028797018963968","992","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:19:23 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 22105925-48c3-4ff4-a294-f654bb27e390, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 281c216a-5957-439b-adf2-aff4098a2bdd, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 2e7a9ad1-a849-4b56-babe-17d5a29fe4b4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 3c006fa7-3b03-45a4-93da-63ddc1bdce11, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
5: 4285bbda-6219-4c1a-98e9-859e60d669fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 44a5b4c3-e4b1-483b-81e8-0f78f4d98283, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 661f7658-7035-4b4c-9f35-010682943ec2, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 6bad0243-1c35-46b2-b8e6-7a853e37413f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 82fcf64d-f9dd-4411-9c79-f2eed16d4eb8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 84e331f6-4279-48c4-ab10-b75139181351, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 8ea56c31-fe6e-4d56-9d17-8dc1ab35dd8b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 92114319-12ea-4bca-9d63-8740de9feff3, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
13: 9db83b52-9904-4326-8957-ebe6feedf37c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: c2d23e1f-ee3e-4533-9094-e6dc0b8aa049, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: d07edbd8-02cb-49b1-8358-f2de7afd8a4d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: de32eafd-aaee-4662-9444-c1befb41bde2, 1, 1 [(0 [0xC004E003, 0, 0], [( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)( 1 0x00000000)(?)( 2 0xC004F056 0 0 msft:rm/algorithm/volume/1.0 0x00000000 0)(?)(?)(?)(?)])(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 0 0)( 1 0x00000000)( 6 0xC004F009 0 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F056)])]
17: e73aabfa-12bc-4705-b551-2dd076bebc7d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
18: e936f630-5125-4a39-b1de-544d6c036491, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
19: fd946594-6f0d-4c5c-9bf7-f5f628ecd0b9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","1003","0","16384","4","0","0","36028797018963968","991","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:19:23 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Initialization status for service objects.
C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
","1066","0","16384","4","0","0","36028797018963968","990","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:19:23 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Offline downlevel migration succeeded.","16394","0","49152","4","0","0","36028797018963968","989","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:19:23 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Software Protection service is starting.
Parameters:<explicit>","900","0","16384","4","0","0","36028797018963968","988","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:19:23 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"MSDTC started with the following settings: Security Configuration (OFF = 0 and ON = 1): Allow Remote Administrator = 0, Network Clients = 0, Transaction Manager Communication:  Allow Inbound Transactions = 0, Allow Outbound Transactions = 0, Transaction Internet Protocol (TIP) = 0,  Enable XA Transactions = 0,  Enable SNA LU 6.2 Transactions = 1,  MSDTC Communications Security = Mutual Authentication Required, Account = NT AUTHORITY\NetworkService,  Firewall Exclusion Detected = 0 Transaction Bridge Installed = 0 Filtering Duplicate Events = 1","4202","0","16384","4","2","0","36028797018963968","987","Microsoft-Windows-MSDTC 2","5d9e0020-3761-4f36-90c8-38ce6511bd12","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:19:22 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,"TM","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Desktop Window Manager has registered the session port.","9027",,"16384","4","0",,"36028797018963968","986","Desktop Window Manager",,"Application",,,"ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:17:21 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Windows Management Instrumentation Service subsystems initialized successfully","5617","2",,"4","0","0","-9223372036854775808","985","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2032","2060","ServerDC2.ad.jasonsexperiments.com","S-1-5-18","5/24/2025 11:17:07 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Windows Management Instrumentation Service started sucessfully","5615","2",,"4","0","0","-9223372036854775808","984","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2032","1372","ServerDC2.ad.jasonsexperiments.com","S-1-5-18","5/24/2025 11:17:06 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The User Profile Service has started successfully.  

","1531","0",,"4","0","0","-9223372036854775808","983","Microsoft-Windows-User Profiles Service","89b1e9f0-5aff-44a6-9b44-0a07a7ce5845","Application","1700","1764","ServerDC2.ad.jasonsexperiments.com","S-1-5-18","5/24/2025 11:17:06 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.","4625","0","16384","4","0","0","36028797018963968","982","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","0","0","ServerDC2.ad.jasonsexperiments.com",,"5/24/2025 11:17:06 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The User Profile Service has stopped.  

","1532","0",,"4","0","0","-9223372036854775808","981","Microsoft-Windows-User Profiles Service","89b1e9f0-5aff-44a6-9b44-0a07a7ce5845","Application","1688","1784","ServerDC2.ad.jasonsexperiments.com","S-1-5-18","5/24/2025 11:16:46 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
